layer,pc1,pc2,dialect,correct_final
0,-0.030450754780545933,-0.009904398162229463,eng_Latn,0
0,-0.030986299653444762,-0.008763409135507133,eng_Latn,0
0,-0.030165530119164917,-0.009615361567750507,eng_Latn,0
0,-0.027675843008314112,-0.008814289452146637,eng_Latn,1
0,-0.03195836066902973,-0.011117270871737027,eng_Latn,0
0,-0.026635831835381776,-0.00946926826306015,eng_Latn,1
0,-0.02525648482534833,-0.008618313204093474,eng_Latn,1
0,-0.022600095052777075,-0.0050890843171902825,fra_Latn,0
0,-0.02390570669981679,-0.005500775486648705,fra_Latn,0
0,-0.022592811071724006,-0.005733856997700789,fra_Latn,0
0,-0.021068010433003992,-0.003882812194781955,fra_Latn,0
0,-0.02229044060059549,-0.006490739186228447,fra_Latn,1
0,-0.020926931776702486,-0.004632407163614296,fra_Latn,0
0,-0.023201215814863844,-0.00547005562903994,fra_Latn,1
0,-0.02322902305373483,-0.0052601198605256244,fra_Latn,0
0,-0.02334115470349712,-0.004748537931630994,fra_Latn,0
0,-0.02249905582166046,-0.005523331725228066,fra_Latn,0
0,-0.02521293040720222,-0.007158972046792617,fra_Latn,0
0,-0.021636401067693597,-0.004585713815607776,fra_Latn,1
0,-0.020633879595731423,-0.0039905516073371495,fra_Latn,1
0,-0.023143081894493787,-0.004448232950908823,fra_Latn,0
0,-0.021787018808528912,-0.00579502899520139,fra_Latn,1
0,-0.02234477885421945,-0.005921254469768762,fra_Latn,0
0,-0.020678348326790833,-0.005214938228462734,fra_Latn,1
0,-0.020634363003861452,-0.004906502032995731,fra_Latn,1
0,-0.017964064478358906,-0.005911488935797077,fra_Latn,0
0,-0.02253182734381764,-0.004780586747019899,fra_Latn,1
0,-0.024351963315795894,-0.0072120802247786645,fra_Latn,1
0,-0.022260519999299885,-0.004952847598932934,fra_Latn,1
0,-0.020159871802532457,-0.006095791951606248,fra_Latn,1
0,-0.023521703821645125,-0.006763957942381207,fra_Latn,1
0,-0.024720070525111933,-0.00575141504503044,fra_Latn,1
0,-0.02145592950977399,-0.004761535115426468,fra_Latn,1
0,-0.021907808078214984,-0.005117136509753958,fra_Latn,0
0,-0.020757172842069675,-0.0056136384937673,fra_Latn,0
0,-0.02285701145091046,-0.006613835303795867,fra_Latn,0
0,-0.0226303977884202,-0.007032091183800829,fra_Latn,0
0,-0.022698651683764608,-0.006712894064563338,fra_Latn,0
0,-0.021752676461750216,-0.0054290617729484385,fra_Latn,1
0,-0.02137957929286791,-0.005004594957290775,fra_Latn,0
0,-0.02043297551783,-0.0045533177743650784,fra_Latn,1
0,-0.02088526249850579,-0.004108624565493057,fra_Latn,0
0,-0.0199379050770363,-0.005117395312445326,fra_Latn,1
0,-0.021790242456760048,-0.006254963615343872,fra_Latn,1
0,-0.02192139950305171,-0.0052200737610004775,fra_Latn,0
0,-0.020977824662674466,-0.0050264464011578296,fra_Latn,1
0,-0.021700748068787322,-0.003917775587377471,fra_Latn,1
0,-0.023280182081673543,-0.0054710921045654885,fra_Latn,1
0,-0.022126384344674288,-0.005755625468233198,fra_Latn,0
0,-0.021688062348631826,-0.005546005299073352,fra_Latn,1
0,-0.022968336555565974,-0.005933250678915028,fra_Latn,1
0,-0.020430102674966703,-0.005561252021588022,fra_Latn,1
0,-0.021262065956023642,-0.005724007364952623,fra_Latn,1
0,-0.02390443042763772,-0.005137234510423288,fra_Latn,0
0,-0.021364170458826347,-0.006380459388419563,fra_Latn,0
0,-0.021752533540728383,-0.005564179829616606,fra_Latn,1
0,-0.0235853417987628,-0.0060726476514716375,fra_Latn,1
0,-0.02382598013062331,-0.006057659557043803,fra_Latn,1
0,-0.02247590851713056,-0.005059539550602935,fra_Latn,1
0,-0.021867545936979586,-0.005199716310314041,fra_Latn,0
0,-0.02383667521241056,-0.006239316681807419,fra_Latn,0
0,-0.022890632044446493,-0.0060938463065613084,fra_Latn,0
0,-0.022254063950144905,-0.005492084506985189,fra_Latn,1
0,-0.022250027592261912,-0.005295296679889677,fra_Latn,0
0,-0.021921512702242733,-0.004652109167679737,fra_Latn,1
0,-0.0226332162154296,-0.004664919560524199,fra_Latn,0
0,-0.019222845936656487,-0.0040965907560441125,fra_Latn,0
0,-0.02281284909930534,-0.004263361103671396,fra_Latn,1
0,-0.022047597822613237,-0.006851673270622759,fra_Latn,0
0,-0.023768720811460965,-0.0045932552299778285,fra_Latn,0
0,-0.02050905847685596,-0.004233351525830537,fra_Latn,1
0,-0.023148049134837614,-0.004187449387608498,fra_Latn,1
0,-0.020781254722474725,-0.003612819033122116,fra_Latn,0
0,-0.022458764619430006,-0.007419037332434195,fra_Latn,1
0,-0.02296037887804144,-0.00486388511149077,fra_Latn,0
0,-0.02255954622106142,-0.004853866971677716,fra_Latn,0
0,-0.022006030062130342,-0.006610432466583133,fra_Latn,0
0,-0.0197302573224782,-0.00484985829308481,fra_Latn,1
0,-0.02017993408446693,-0.0049677145099666095,fra_Latn,0
0,-0.020081197355745987,-0.0046133378079127214,fra_Latn,0
0,-0.023223878208637923,-0.006401232544648707,fra_Latn,0
0,-0.02397185891970462,-0.006699241853045724,fra_Latn,0
0,-0.02162783683377958,-0.0037352381786895173,fra_Latn,0
0,-0.02220932386982116,-0.003936197447597368,fra_Latn,0
0,-0.02224412392467,-0.004814237549947336,fra_Latn,1
0,-0.023054776911434996,-0.003990616419665969,fra_Latn,0
0,-0.02245058866173445,-0.005557675086778893,fra_Latn,0
0,-0.019248767982590568,-0.005795498729693552,fra_Latn,0
0,-0.022114467838425675,-0.0050863986489055844,fra_Latn,0
0,-0.0234535456454171,-0.005865441786652691,fra_Latn,1
0,-0.02256107909670537,-0.005927123433339513,fra_Latn,1
0,-0.02053781292025001,-0.003426646142764148,fra_Latn,0
0,-0.022262944129068214,-0.005012617670347751,fra_Latn,0
0,-0.020691566705581626,-0.0055819944946552584,fra_Latn,1
0,-0.023140362231145954,-0.005938959817109525,fra_Latn,0
0,-0.023607712004425185,-0.00685391362559717,fra_Latn,0
0,-0.023499298413646282,-0.006923635477738112,fra_Latn,0
0,-0.020648171880566307,-0.00421230243608011,fra_Latn,1
0,-0.02470324697067199,-0.006108004121247086,fra_Latn,1
0,-0.02216049773381018,-0.004866551325196516,fra_Latn,0
0,-0.021932168924263133,-0.005415272509295757,fra_Latn,0
0,-0.023336686245084788,-0.003490917654599543,fra_Latn,0
0,-0.02071051490667629,-0.005550141539852872,fra_Latn,1
0,-0.022063825636864817,-0.005366901224288684,fra_Latn,1
0,-0.022566401681555364,-0.004995668374317058,fra_Latn,0
0,-0.02135831627102029,-0.0057888343896546615,fra_Latn,1
0,-0.019597782574553524,-0.005048165470028015,fra_Latn,1
0,-0.024678003835149596,-0.00461534257242474,spa_Latn,0
0,-0.02587292925303082,-0.005132636986467128,spa_Latn,1
0,-0.025034339328754616,-0.004149050980766763,spa_Latn,0
0,-0.024490729432079052,-0.004014517076538241,spa_Latn,0
0,-0.023626459289617038,-0.005440447087447276,spa_Latn,1
0,-0.022285936541944145,-0.0048072200519482505,spa_Latn,0
0,-0.02420906016243143,-0.004316259975149712,spa_Latn,0
0,-0.024277731884271295,-0.004960912206269002,spa_Latn,0
0,-0.024662500384200797,-0.00505249413761309,spa_Latn,0
0,-0.02393931397265422,-0.006684040665672533,spa_Latn,0
0,-0.02482018054384874,-0.007693427498884782,spa_Latn,0
0,-0.02152861112152493,-0.005235057394507957,spa_Latn,1
0,-0.02380748622153707,-0.004487346412922325,spa_Latn,1
0,-0.024699970581627723,-0.004553975379565777,spa_Latn,0
0,-0.02402478480463032,-0.005337489798991774,spa_Latn,1
0,-0.02428064216179555,-0.0053421039544641735,spa_Latn,0
0,-0.020873159890887047,-0.005105630907868095,spa_Latn,1
0,-0.022191371605706417,-0.005116896616664575,spa_Latn,1
0,-0.018968772735392714,-0.005335295922453741,spa_Latn,0
0,-0.025361295163669004,-0.004766022257604082,spa_Latn,1
0,-0.023856324331822616,-0.00576047863705716,spa_Latn,1
0,-0.022793583365542096,-0.004999707179094375,spa_Latn,1
0,-0.02104046514663475,-0.006384245597892729,spa_Latn,1
0,-0.024230742052702727,-0.004851947474556312,spa_Latn,1
0,-0.02495432754485996,-0.004714359290610854,spa_Latn,1
0,-0.022922651403445262,-0.004804963918110772,spa_Latn,1
0,-0.024759469086266354,-0.004640891693616678,spa_Latn,0
0,-0.023185728548335883,-0.005293938796448772,spa_Latn,0
0,-0.02354008719090443,-0.00608630650822977,spa_Latn,0
0,-0.023480552472983036,-0.006236608196833086,spa_Latn,0
0,-0.021657869525755973,-0.005794340896941244,spa_Latn,0
0,-0.023291987972394537,-0.005027368099507841,spa_Latn,1
0,-0.02060363782481491,-0.004658350281027394,spa_Latn,0
0,-0.020831155494961423,-0.004249392001377153,spa_Latn,1
0,-0.022406545437135102,-0.0032908745881598173,spa_Latn,0
0,-0.021223483091461895,-0.00429439801770488,spa_Latn,1
0,-0.02111676877135891,-0.0062213617551857,spa_Latn,1
0,-0.023641716070542895,-0.00572378665160118,spa_Latn,0
0,-0.022927136589480257,-0.005189929908069322,spa_Latn,1
0,-0.02403668021111524,-0.004161985025542209,spa_Latn,1
0,-0.02410660493072026,-0.005805033753663801,spa_Latn,1
0,-0.022713258615155395,-0.0041005409474568445,spa_Latn,0
0,-0.022372468634246,-0.004578624723527153,spa_Latn,1
0,-0.023346262717668813,-0.005979673932103258,spa_Latn,1
0,-0.02053281434072598,-0.00584748070371507,spa_Latn,1
0,-0.022667057578990703,-0.005876035989105904,spa_Latn,1
0,-0.025125438595192874,-0.004914352340128846,spa_Latn,0
0,-0.02265292153095591,-0.006776896286851329,spa_Latn,0
0,-0.022298714830035767,-0.005322877975143611,spa_Latn,1
0,-0.02345337734915706,-0.0046215187640397115,spa_Latn,0
0,-0.023762734489521275,-0.004641603541993805,spa_Latn,1
0,-0.02414784914505451,-0.004912215920865249,spa_Latn,1
0,-0.022523818187376376,-0.00469868105404603,spa_Latn,1
0,-0.024052489850943572,-0.0059335098118264255,spa_Latn,0
0,-0.0237438973383767,-0.004087380334643829,spa_Latn,0
0,-0.02517607677124212,-0.004536234319523767,spa_Latn,1
0,-0.02234291320599727,-0.004424036736494538,spa_Latn,0
0,-0.024107164389854024,-0.005129605973580179,spa_Latn,1
0,-0.023994334692983513,-0.005326092756759617,spa_Latn,0
0,-0.02044475628235201,-0.0038784593783388324,spa_Latn,0
0,-0.023274271954421666,-0.004884614822706454,spa_Latn,1
0,-0.023611059851580414,-0.007368931680026323,spa_Latn,1
0,-0.024841270139613996,-0.005922731847875534,spa_Latn,0
0,-0.02294545477906634,-0.003946411610230973,spa_Latn,0
0,-0.024179796660531484,-0.003283148223137966,spa_Latn,1
0,-0.022524446901071322,-0.003672007020790454,spa_Latn,0
0,-0.02376725764380173,-0.005658794721219203,spa_Latn,1
0,-0.0230170174381176,-0.004561107504265648,spa_Latn,0
0,-0.02448083261914122,-0.003761633042971965,spa_Latn,0
0,-0.02214927288869662,-0.006010429646168372,spa_Latn,0
0,-0.022520859846404784,-0.004989126133531788,spa_Latn,1
0,-0.023136366806980273,-0.0055616803762724475,spa_Latn,0
0,-0.02235648185587419,-0.004433925895127829,spa_Latn,0
0,-0.02284865011669335,-0.007049907241780725,spa_Latn,0
0,-0.02279649259760509,-0.007063500439973264,spa_Latn,0
0,-0.022488053406096976,-0.004731673943586996,spa_Latn,1
0,-0.02310476277743258,-0.0044487617459290415,spa_Latn,0
0,-0.02159259187656876,-0.004349714598563035,spa_Latn,1
0,-0.024681804652339316,-0.004865140631421006,spa_Latn,0
0,-0.022565350981350724,-0.00581003392938646,spa_Latn,0
0,-0.02093630946808862,-0.004914985992067155,spa_Latn,0
0,-0.02288772011565263,-0.005014966119116975,spa_Latn,0
0,-0.02429387055866932,-0.0053858705821963875,spa_Latn,1
0,-0.022774205830103443,-0.0065046996544060025,spa_Latn,1
0,-0.022337293917489086,-0.003616603508815849,spa_Latn,1
0,-0.023201766852868018,-0.005656844275048808,spa_Latn,0
0,-0.021081522075279496,-0.0055390924237144964,spa_Latn,0
0,-0.024234528942394393,-0.004840158740021217,spa_Latn,0
0,-0.022670406771026417,-0.005074482877133727,spa_Latn,0
0,-0.0243967692210116,-0.006606308658916343,spa_Latn,0
0,-0.0220366075282274,-0.004560545377053515,spa_Latn,1
0,-0.02312750985496346,-0.004029532336413942,spa_Latn,0
0,-0.021896924389775745,-0.005627079562566643,spa_Latn,0
0,-0.024754035816481598,-0.005459682585041363,spa_Latn,0
0,-0.02431282990915949,-0.003895687182429295,spa_Latn,0
0,-0.023800288906939228,-0.00529049916979294,spa_Latn,1
0,-0.024003992236101026,-0.006254774594945071,spa_Latn,1
0,-0.024380452139669957,-0.003926506785045421,spa_Latn,1
0,-0.02234725046494487,-0.0061547031848491205,spa_Latn,1
0,-0.021582797045214788,-0.004933181133443208,spa_Latn,1
0,0.020261264734842094,0.07378000353814063,hin_Deva,0
0,0.018778987162523252,0.07228051665198064,hin_Deva,1
0,0.020132622705701056,0.07175810114417615,hin_Deva,0
0,0.025429352054036874,0.08170026730989445,hin_Deva,0
0,0.012636508110852816,0.05334380250539627,hin_Deva,1
0,0.014933889933616376,0.06159753071380438,hin_Deva,1
0,0.020893278904786445,0.07119153130105074,hin_Deva,1
0,0.017792461645222274,0.0666612342596208,hin_Deva,0
0,0.021110265741870003,0.06956129622281443,hin_Deva,0
0,0.0130167650104289,0.057531051509326074,hin_Deva,0
0,0.0127682861138832,0.058824184678886615,hin_Deva,0
0,0.020626247522485205,0.07366291476594318,hin_Deva,1
0,0.022446012578857366,0.07652769237078919,hin_Deva,0
0,0.023414191565305015,0.07464838681022026,hin_Deva,0
0,0.016963493204854702,0.06454004980847917,hin_Deva,1
0,0.016898548847610776,0.06479926625688517,hin_Deva,1
0,0.017273746995189593,0.06504715072552843,hin_Deva,1
0,0.012289378119063388,0.05362888510421449,hin_Deva,1
0,0.0194237762606827,0.0632778685169869,hin_Deva,0
0,0.01919832558436436,0.07366378414233243,hin_Deva,1
0,0.007568437766003398,0.05065288048388934,hin_Deva,1
0,0.01629762823000581,0.06163131556605572,hin_Deva,1
0,0.01181400766124146,0.051358310575080744,hin_Deva,1
0,0.013506591274671994,0.05852473005389026,hin_Deva,1
0,0.014152438550709124,0.05908399031057816,hin_Deva,1
0,0.013613501149653722,0.05615252539891765,hin_Deva,1
0,0.019343893980112593,0.0678843081053363,hin_Deva,0
0,0.007364352365288329,0.04611444716643904,hin_Deva,0
0,0.016397769225022493,0.06869333045661459,hin_Deva,0
0,0.009757729009595567,0.05649105315641026,hin_Deva,0
0,0.014739449219305553,0.05914643249544622,hin_Deva,0
0,0.015466259955111526,0.0640455053551761,hin_Deva,1
0,0.01989026025286072,0.06230563572338474,hin_Deva,0
0,0.021024103858478114,0.06417497633779479,hin_Deva,1
0,0.01750776442958356,0.06719164204417873,hin_Deva,0
0,0.02400254899594241,0.07056287537440453,hin_Deva,1
0,0.014365694048716711,0.06019310840335845,hin_Deva,1
0,0.024097548674140993,0.07409139405072093,hin_Deva,0
0,0.017940028285016292,0.06492260793337001,hin_Deva,0
0,0.016247396225361952,0.06877430976467036,hin_Deva,1
0,0.0179442379278025,0.06737834362602219,hin_Deva,1
0,0.015861274861702995,0.05780283552831448,hin_Deva,0
0,0.018662254976836504,0.06778921329838282,hin_Deva,1
0,0.016706201409497193,0.0627005368682388,hin_Deva,1
0,0.014609454475783875,0.05761381871723664,hin_Deva,1
0,0.012284240525303556,0.05631327779222489,hin_Deva,1
0,0.015023750613261826,0.06132391799942451,hin_Deva,0
0,0.015924796634235003,0.058419508281792286,hin_Deva,1
0,0.01582088196210249,0.05861491606569342,hin_Deva,0
0,0.01699597034201436,0.06700326587869268,hin_Deva,0
0,0.01627789149594175,0.06637786510279649,hin_Deva,1
0,0.018947800603555078,0.06738215309887573,hin_Deva,0
0,0.012565402182898314,0.0542751571432733,hin_Deva,0
0,0.022754764256545063,0.07198105764311814,hin_Deva,0
0,0.020897995406331592,0.06759439178897199,hin_Deva,0
0,0.0135173991883712,0.05923973389875815,hin_Deva,1
0,0.025517683774401258,0.08473727589728336,hin_Deva,0
0,0.009717587174717017,0.04962672388528411,hin_Deva,1
0,0.016012948618267357,0.05854604068216994,hin_Deva,1
0,0.014327803120440323,0.054689971948643425,hin_Deva,0
0,0.023300431162504198,0.07402729247733739,hin_Deva,0
0,0.017358155323807075,0.06600081616064898,hin_Deva,1
0,0.02491204442755123,0.07711921589524376,hin_Deva,0
0,0.01742230443559783,0.06686926289814207,hin_Deva,0
0,0.02136504962519093,0.07475653223626051,hin_Deva,0
0,0.019658534687190705,0.06544999925062568,hin_Deva,0
0,0.019175780846954486,0.06886336117688902,hin_Deva,0
0,0.00997601585047372,0.05168007308445121,hin_Deva,1
0,0.01896696297474266,0.06982838703237527,hin_Deva,1
0,0.022620894061624562,0.07839742172890893,hin_Deva,1
0,0.0170453914539545,0.06561156098667202,hin_Deva,1
0,0.022758089474183733,0.0753865835193815,hin_Deva,0
0,0.010594353689555743,0.05725997510083772,hin_Deva,0
0,0.02018441978171118,0.06918173990019122,hin_Deva,1
0,0.013236750398096044,0.06464955699212266,hin_Deva,0
0,0.018069529568563714,0.06400785908653149,hin_Deva,0
0,0.021928329016184137,0.0719120681831785,hin_Deva,1
0,0.020639058196876114,0.06914776092190297,hin_Deva,0
0,0.01644273853331736,0.06561647175510626,hin_Deva,1
0,0.015097043059365886,0.05753099168994118,hin_Deva,0
0,0.01290139378221397,0.05180781619895897,hin_Deva,1
0,0.0208148017059376,0.07389201595285906,hin_Deva,1
0,0.01837753615602377,0.06507218289053716,hin_Deva,0
0,0.01658647939705383,0.06428065856716665,hin_Deva,1
0,0.01927363979845575,0.07550672903689196,hin_Deva,0
0,0.015430818275954522,0.06204276254710459,hin_Deva,0
0,0.01439882411666991,0.05442390206006427,hin_Deva,0
0,0.01885668768321525,0.06738290058588085,hin_Deva,0
0,0.01928047486338364,0.07082350269365528,hin_Deva,1
0,0.013841257901718388,0.05934885185155114,hin_Deva,1
0,0.024129421058582363,0.0752280538725434,hin_Deva,1
0,0.020801988029350432,0.06965214271709673,hin_Deva,0
0,0.017040009241445074,0.061187333789009445,hin_Deva,1
0,0.020542535500370857,0.06913759847788009,hin_Deva,0
0,0.01820260153319922,0.07022665053102163,hin_Deva,1
0,0.011427287674686669,0.05295601774016434,hin_Deva,0
0,0.023116233415174967,0.0743515202166564,hin_Deva,1
0,0.02030871062769975,0.06838770809871457,hin_Deva,1
0,0.015583422704016645,0.0647319001771993,hin_Deva,0
0,0.01697279191034072,0.0682688144457822,hin_Deva,0
0,-0.019712880983581132,-0.007541345289091043,urd_Latn,0
0,-0.02066899199023099,-0.007528854225832277,urd_Latn,0
0,-0.02057744625695637,-0.006665399484720505,urd_Latn,0
0,-0.01829523916520444,-0.007062376694671526,urd_Latn,0
0,-0.019947277457402254,-0.008235161483931937,urd_Latn,1
0,-0.019339814304753525,-0.007391955515550339,urd_Latn,0
0,-0.019096144460689676,-0.00793569128192326,urd_Latn,1
0,-0.01986885223773684,-0.007889121461733503,urd_Latn,0
0,-0.01994792744610937,-0.0077340972749432284,urd_Latn,0
0,-0.022052779194945586,-0.008116053809450553,urd_Latn,0
0,-0.021589656807130875,-0.007769126934783342,urd_Latn,0
0,-0.017879754157571585,-0.007128808312473999,urd_Latn,0
0,-0.019642919685448533,-0.0075688591877082914,urd_Latn,0
0,-0.02001801698577635,-0.007211042719157847,urd_Latn,0
0,-0.018681160163236486,-0.007810860880381314,urd_Latn,1
0,-0.018652555420444538,-0.007599275659254817,urd_Latn,0
0,-0.017983118293928547,-0.0060732659151118435,urd_Latn,1
0,-0.020214729739665323,-0.006918919729331614,urd_Latn,1
0,-0.016414865993718757,-0.0077366754724682825,urd_Latn,0
0,-0.018316290112712973,-0.008369632663433256,urd_Latn,0
0,-0.022421533960608295,-0.007991160226217679,urd_Latn,1
0,-0.019541117992579023,-0.007793720157254297,urd_Latn,1
0,-0.017851450595705663,-0.00752563961396223,urd_Latn,1
0,-0.019981555514417194,-0.006990229651622167,urd_Latn,1
0,-0.02091242822946677,-0.006972325030375752,urd_Latn,1
0,-0.01959896932350402,-0.006975491909890761,urd_Latn,1
0,-0.01901441859002187,-0.007573703253494251,urd_Latn,0
0,-0.019896650923139636,-0.008018408122371397,urd_Latn,0
0,-0.020891441048358182,-0.00736860004529911,urd_Latn,0
0,-0.02103167808167748,-0.006997288947192306,urd_Latn,0
0,-0.019045760973897975,-0.00782633893969355,urd_Latn,0
0,-0.019919119837035388,-0.007184902871738904,urd_Latn,1
0,-0.019290243656926897,-0.0069053958368785915,urd_Latn,0
0,-0.01938722197977194,-0.006689641447112465,urd_Latn,1
0,-0.018802390477518742,-0.006322468937092369,urd_Latn,0
0,-0.019837089179830156,-0.005702118663699818,urd_Latn,1
0,-0.019276138423959345,-0.0071720607506745564,urd_Latn,0
0,-0.020144972258826013,-0.008470888611395324,urd_Latn,0
0,-0.019809019439793255,-0.007184879329142372,urd_Latn,0
0,-0.020335234642758188,-0.007080980266233641,urd_Latn,1
0,-0.020343860783889518,-0.007308678099108493,urd_Latn,1
0,-0.020301311977906463,-0.007145048246273165,urd_Latn,0
0,-0.01993764181302428,-0.007811063896155478,urd_Latn,0
0,-0.018715281748010477,-0.008035024706017522,urd_Latn,0
0,-0.018481913120014147,-0.006612425486865347,urd_Latn,0
0,-0.019442896870915917,-0.007715889866737523,urd_Latn,1
0,-0.021021741238878202,-0.00808366704581574,urd_Latn,0
0,-0.01941667480355403,-0.00768019160884483,urd_Latn,0
0,-0.020022238890669036,-0.008340439954188154,urd_Latn,0
0,-0.021044496457022346,-0.008453881971543733,urd_Latn,0
0,-0.020848395157804435,-0.007953173808141277,urd_Latn,0
0,-0.019421227637088215,-0.007760165819298315,urd_Latn,1
0,-0.020427794327143544,-0.0067948093540772195,urd_Latn,0
0,-0.022940222665112406,-0.008419251334713506,urd_Latn,0
0,-0.021383799123561295,-0.008105367444336882,urd_Latn,0
